1,10 
0,0 
3,9 
9,1 
6,6 
4,1 
0,10 
10,7 
0,2 
8,0 
2,10 
9,2 
0,5 
4,7 
2,0 
2,0 
6,9 
6,1 
8,7 
7,0 
6,0 
2,9 
4,8 
3,0 
8,1 
5,6 
5,1 
7,8 
3,7 
7,5 
0,9 
1,4 
0,5 
1,3 
1,8 
9,10 
6,1 
9,6 
6,9 
9,6 
2,0 
5,4 
4,0 
1,4 
1,3 
5,7 
5,1 
3,1 
0,9 
3,6 
5,4 
5,8 
0,8 
10,4 
8,5 
8,5 
2,9 
4,5 
8,10 
4,2 
7,4 
8,1 
3,3 
0,2 
9,4 
9,9 
7,0 
5,6 
3,4 
0,2 
0,9 
8,10 
3,10 
7,2 
7,8 
0,6 
5,1 
9,7 
10,0 
3,7 
9,6 
1,7 
8,1 
9,7 
8,5 
6,10 
0,2 
3,1 
7,1 
7,5 
4,7 
4,3 
5,1 
8,2 
10,6 
8,9 
9,0 
8,6 
9,9 
1,2 
