4,2 
0,6 
7,4 
4,1 
4,0 
8,6 
4,0 
5,1 
4,6 
6,5 
5,1 
1,10 
6,7 
3,7 
4,4 
5,3 
1,10 
6,6 
3,3 
1,5 
5,10 
5,4 
3,7 
1,4 
10,2 
10,4 
5,8 
0,3 
5,9 
2,7 
4,4 
3,0 
4,3 
0,5 
7,3 
4,4 
1,7 
7,2 
4,0 
4,10 
4,8 
5,10 
5,3 
9,4 
5,9 
9,2 
0,0 
0,6 
2,8 
1,4 
5,9 
9,3 
6,10 
7,5 
9,5 
4,0 
4,4 
9,8 
7,1 
4,5 
6,6 
9,8 
7,10 
7,5 
1,0 
7,9 
3,10 
7,10 
3,4 
9,2 
3,1 
8,8 
5,5 
7,5 
0,9 
7,7 
9,7 
6,0 
2,7 
7,7 
6,9 
6,4 
1,2 
10,9 
3,4 
3,7 
4,4 
7,4 
6,9 
5,0 
0,3 
10,3 
9,10 
1,0 
4,1 
3,9 
5,8 
10,10 
6,10 
10,9 
