4,10 
4,1 
4,10 
3,3 
6,6 
1,3 
5,4 
7,4 
8,4 
4,5 
9,0 
0,2 
9,9 
10,1 
8,3 
0,10 
8,8 
4,4 
4,7 
3,9 
3,7 
5,9 
10,3 
5,4 
3,10 
9,8 
9,10 
4,7 
8,4 
7,1 
6,8 
9,2 
10,5 
10,2 
2,0 
10,1 
8,8 
5,0 
2,5 
2,4 
10,10 
7,3 
8,8 
4,2 
10,4 
0,9 
2,1 
6,8 
0,6 
4,5 
5,9 
1,0 
10,1 
9,7 
10,7 
6,2 
2,9 
6,3 
5,0 
7,5 
10,2 
9,10 
5,10 
1,0 
7,9 
2,7 
5,3 
9,9 
7,10 
6,5 
10,3 
8,7 
1,10 
2,6 
5,4 
3,9 
8,10 
2,7 
8,2 
4,7 
4,5 
10,6 
4,7 
8,9 
6,7 
3,8 
1,2 
10,8 
5,3 
1,8 
5,0 
6,2 
4,7 
8,1 
1,8 
9,10 
0,3 
9,7 
2,1 
6,8 
