4,7 
7,5 
8,6 
2,5 
8,9 
10,5 
4,1 
9,8 
7,10 
8,9 
0,5 
2,7 
0,4 
8,7 
3,6 
5,1 
1,10 
9,6 
5,5 
3,1 
1,8 
0,2 
4,6 
5,5 
2,8 
5,2 
10,10 
10,7 
5,2 
0,3 
10,5 
1,8 
6,1 
3,7 
2,7 
9,9 
4,8 
3,2 
10,6 
10,7 
8,6 
4,9 
2,1 
0,7 
1,10 
5,8 
0,10 
3,0 
5,3 
6,8 
5,2 
6,5 
2,0 
6,8 
3,4 
5,6 
0,4 
1,5 
3,2 
10,0 
3,7 
6,4 
7,9 
2,7 
1,6 
1,5 
7,3 
3,0 
3,3 
1,10 
2,2 
7,9 
1,0 
7,2 
9,5 
1,4 
0,3 
5,7 
6,8 
5,10 
0,9 
8,5 
2,3 
9,4 
5,3 
1,2 
0,1 
6,10 
6,2 
3,7 
6,0 
1,4 
5,7 
5,8 
3,4 
10,2 
8,4 
10,0 
4,3 
9,5 
