9,5 
2,1 
5,4 
3,4 
6,8 
9,10 
6,6 
2,6 
8,3 
10,2 
1,5 
0,0 
6,7 
0,2 
6,10 
2,6 
1,7 
1,9 
6,2 
0,4 
6,10 
10,8 
10,7 
4,1 
1,6 
5,4 
5,6 
2,1 
0,6 
8,8 
6,3 
0,2 
6,0 
0,9 
8,6 
9,2 
7,2 
2,8 
6,0 
5,6 
4,0 
4,1 
6,7 
8,7 
9,4 
6,8 
6,9 
4,2 
6,0 
10,6 
8,7 
3,8 
2,0 
9,4 
10,0 
8,6 
0,5 
2,4 
3,4 
0,5 
8,1 
9,5 
2,6 
4,4 
9,0 
5,9 
7,9 
1,3 
5,8 
8,6 
6,6 
0,3 
8,4 
8,2 
10,8 
1,3 
7,1 
2,3 
3,2 
2,1 
7,4 
9,7 
2,3 
10,1 
1,8 
1,1 
4,8 
10,5 
3,2 
8,2 
5,10 
3,4 
4,8 
0,2 
9,5 
4,2 
5,5 
4,3 
4,3 
3,7 
