9,5 
1,8 
3,6 
8,7 
3,6 
5,0 
4,6 
0,1 
2,1 
1,6 
6,5 
4,10 
1,5 
6,6 
6,0 
4,0 
1,6 
2,1 
8,5 
9,1 
4,5 
9,1 
2,7 
4,0 
10,6 
6,10 
0,3 
0,9 
3,8 
1,1 
5,6 
2,7 
1,8 
3,0 
3,5 
1,1 
0,1 
5,9 
5,10 
5,10 
9,3 
5,10 
6,9 
6,4 
10,4 
1,9 
7,8 
10,8 
9,8 
6,5 
4,4 
9,7 
0,8 
3,7 
4,0 
10,1 
2,10 
0,5 
3,3 
5,1 
4,10 
3,8 
0,1 
1,3 
5,8 
10,7 
3,8 
5,10 
1,4 
1,3 
4,3 
9,8 
1,1 
6,5 
6,2 
8,2 
10,10 
5,5 
3,6 
8,0 
10,4 
9,8 
4,4 
3,8 
3,1 
3,6 
2,6 
6,2 
2,5 
3,5 
2,0 
6,9 
2,1 
8,8 
6,9 
0,7 
6,0 
6,0 
8,4 
4,5 
