10,5 
7,6 
10,10 
6,3 
4,4 
2,5 
5,9 
3,5 
4,1 
4,6 
3,3 
7,7 
9,4 
8,9 
4,9 
4,8 
8,7 
4,4 
4,0 
2,6 
5,7 
9,8 
9,8 
1,3 
4,6 
1,4 
1,9 
3,6 
3,1 
5,9 
7,8 
6,9 
0,0 
6,1 
8,8 
1,8 
5,3 
1,10 
9,5 
7,2 
4,1 
5,2 
9,6 
3,9 
6,7 
1,2 
3,1 
8,2 
8,7 
2,8 
2,7 
7,2 
7,4 
1,2 
7,0 
2,6 
2,3 
4,2 
7,2 
2,2 
10,0 
5,6 
10,3 
6,2 
5,8 
5,0 
7,0 
2,7 
1,3 
0,3 
10,6 
8,8 
5,9 
2,9 
5,10 
7,10 
10,2 
3,3 
0,10 
10,8 
2,1 
5,0 
1,8 
5,8 
6,8 
4,5 
9,7 
8,9 
9,5 
1,2 
6,7 
6,1 
5,10 
8,8 
7,1 
6,8 
7,1 
10,10 
1,10 
5,4 
