2,6 
10,3 
10,8 
0,7 
6,0 
3,8 
7,4 
7,0 
7,0 
6,9 
4,6 
7,1 
1,9 
5,1 
3,3 
0,5 
10,4 
4,6 
8,0 
7,4 
10,9 
9,5 
5,6 
9,3 
9,6 
4,3 
10,1 
3,4 
8,6 
6,8 
1,1 
4,8 
8,7 
6,5 
1,5 
2,8 
9,4 
1,6 
4,5 
4,5 
1,1 
0,1 
9,1 
6,5 
8,0 
9,10 
5,0 
5,9 
8,5 
10,10 
6,9 
8,7 
1,10 
4,0 
5,5 
3,6 
1,1 
10,9 
1,8 
7,0 
3,6 
9,7 
9,9 
1,4 
1,8 
3,2 
0,6 
10,7 
6,1 
7,2 
10,9 
2,2 
3,7 
2,9 
8,0 
3,4 
3,10 
0,10 
10,4 
0,0 
10,7 
4,1 
4,7 
4,2 
4,2 
1,1 
5,6 
1,7 
3,9 
7,4 
5,6 
5,4 
8,6 
3,0 
3,2 
3,2 
6,0 
10,1 
6,2 
10,2 
