8,4 
2,1 
7,7 
0,3 
7,3 
10,9 
9,4 
2,10 
2,5 
7,7 
1,4 
4,0 
1,2 
1,5 
7,10 
7,1 
7,7 
5,8 
0,9 
8,10 
5,7 
9,2 
3,3 
4,6 
8,0 
4,6 
8,2 
8,6 
6,0 
5,9 
7,1 
1,3 
0,6 
9,9 
1,5 
8,1 
10,3 
10,3 
4,9 
10,8 
10,4 
1,6 
3,1 
8,7 
2,3 
5,4 
7,2 
7,0 
9,7 
7,5 
5,9 
8,9 
1,4 
9,6 
2,9 
8,9 
9,2 
10,9 
1,0 
1,4 
1,4 
1,6 
3,1 
3,8 
7,0 
7,8 
0,7 
4,6 
5,6 
9,4 
6,1 
3,4 
5,5 
0,10 
8,10 
4,7 
2,3 
4,10 
7,3 
4,1 
6,6 
1,1 
2,2 
2,4 
2,9 
8,8 
7,10 
0,2 
9,3 
9,8 
0,0 
4,9 
0,9 
0,3 
1,4 
5,4 
5,6 
8,3 
5,4 
3,0 
