10,8 
8,8 
4,8 
10,1 
1,6 
5,6 
2,9 
5,1 
0,5 
5,4 
2,5 
10,0 
10,3 
8,6 
10,6 
10,7 
0,8 
4,5 
5,9 
5,8 
1,9 
2,8 
5,7 
5,3 
8,10 
10,0 
10,4 
0,2 
0,9 
3,6 
5,0 
5,2 
2,4 
2,5 
8,8 
5,2 
1,1 
5,7 
9,1 
2,9 
4,8 
4,2 
7,0 
8,3 
1,10 
6,7 
2,7 
7,1 
9,0 
0,9 
4,5 
1,10 
1,5 
10,0 
10,4 
5,2 
3,5 
4,0 
6,2 
3,7 
7,0 
0,1 
0,3 
4,6 
0,1 
3,6 
6,5 
10,5 
5,5 
8,4 
9,7 
5,8 
6,4 
7,2 
5,2 
3,2 
7,10 
9,9 
0,6 
2,4 
5,3 
8,2 
2,10 
6,3 
0,1 
10,4 
5,7 
8,6 
1,2 
5,9 
10,7 
9,0 
9,6 
2,6 
1,3 
5,8 
6,7 
9,7 
8,9 
3,1 
