9,4 
10,7 
9,8 
5,4 
10,9 
6,8 
0,3 
7,8 
8,10 
5,5 
1,3 
9,4 
9,4 
6,5 
5,5 
0,8 
3,1 
2,0 
3,7 
6,2 
9,1 
8,2 
5,10 
9,2 
9,0 
4,3 
6,8 
0,2 
3,4 
0,6 
8,4 
6,0 
9,2 
6,10 
8,0 
9,4 
5,10 
1,10 
7,7 
0,6 
0,6 
1,0 
10,9 
2,3 
9,2 
3,10 
3,5 
9,4 
9,7 
7,1 
8,1 
0,4 
2,7 
7,2 
5,1 
6,5 
9,7 
1,6 
5,5 
4,7 
2,5 
7,5 
9,9 
7,2 
0,8 
9,1 
0,4 
4,3 
2,0 
8,8 
3,1 
7,6 
6,0 
6,8 
1,1 
4,5 
7,6 
8,0 
6,8 
4,1 
7,1 
7,7 
3,7 
1,6 
6,8 
2,4 
1,0 
5,1 
3,5 
7,1 
9,3 
8,10 
5,1 
1,7 
3,0 
6,4 
0,7 
4,10 
7,10 
8,4 
