1,1 
10,9 
0,4 
5,5 
6,4 
9,4 
8,9 
2,1 
2,5 
9,7 
1,2 
4,5 
9,4 
2,7 
6,1 
6,8 
10,0 
6,4 
5,1 
1,9 
9,9 
3,8 
7,9 
6,3 
8,10 
0,4 
5,4 
1,9 
1,2 
9,1 
10,8 
6,8 
5,5 
9,1 
4,7 
1,1 
10,10 
1,5 
8,10 
2,8 
8,8 
10,0 
1,6 
7,0 
2,6 
1,1 
9,7 
4,7 
5,4 
4,0 
7,6 
9,1 
6,2 
1,3 
3,3 
7,3 
7,3 
1,8 
8,2 
8,9 
1,1 
7,3 
1,6 
6,7 
1,10 
2,7 
9,9 
0,9 
6,7 
3,9 
3,3 
8,1 
8,7 
9,7 
5,0 
5,8 
7,5 
3,0 
1,0 
0,10 
5,6 
4,2 
3,4 
10,1 
2,2 
3,4 
8,3 
4,1 
10,0 
7,2 
5,8 
1,5 
2,7 
4,9 
4,5 
3,6 
2,10 
7,8 
1,8 
5,10 
