0,6 
5,7 
4,3 
5,2 
0,9 
8,1 
5,9 
8,6 
10,3 
1,2 
2,1 
5,1 
5,2 
9,2 
1,6 
9,10 
8,1 
0,10 
2,4 
1,9 
5,9 
2,1 
0,4 
10,1 
0,6 
3,10 
6,5 
1,6 
6,1 
7,6 
0,4 
0,8 
5,5 
10,5 
9,1 
5,9 
0,5 
4,4 
0,7 
1,8 
1,3 
2,10 
9,8 
3,10 
10,9 
10,4 
10,3 
4,0 
2,5 
10,3 
6,5 
2,0 
5,4 
10,9 
6,8 
9,9 
0,10 
2,8 
10,9 
5,5 
9,0 
1,2 
1,6 
2,6 
8,3 
2,6 
5,7 
7,2 
5,4 
2,3 
4,5 
1,1 
4,2 
8,0 
6,2 
7,6 
2,8 
9,0 
8,7 
10,7 
5,9 
2,4 
5,8 
1,6 
6,5 
2,5 
9,6 
5,2 
8,10 
1,5 
0,10 
10,6 
6,2 
6,3 
8,3 
7,10 
9,4 
4,8 
9,2 
10,2 
