3,10 
4,6 
7,8 
4,6 
1,4 
1,2 
10,2 
0,5 
2,0 
3,6 
10,7 
0,8 
8,9 
1,4 
0,5 
1,1 
6,10 
5,4 
9,4 
4,9 
8,1 
9,3 
3,4 
5,7 
9,10 
2,0 
4,2 
0,0 
0,7 
8,6 
10,0 
8,10 
10,8 
5,1 
9,5 
2,5 
1,0 
7,5 
10,6 
9,0 
8,4 
8,2 
6,10 
6,9 
1,4 
1,2 
4,5 
9,3 
9,2 
4,8 
5,7 
8,10 
5,3 
2,10 
9,4 
9,2 
0,8 
2,4 
9,3 
8,10 
9,1 
8,9 
0,6 
4,7 
0,3 
7,1 
1,8 
8,10 
1,1 
7,4 
9,7 
8,0 
1,0 
3,0 
3,8 
0,3 
0,0 
5,10 
1,9 
7,0 
5,4 
8,0 
4,4 
2,6 
0,0 
5,2 
0,1 
0,10 
6,8 
10,0 
9,4 
1,3 
9,7 
4,5 
0,7 
9,9 
6,3 
5,10 
4,1 
2,0 
