1,7 
5,1 
9,5 
0,9 
7,2 
5,7 
8,10 
10,0 
9,6 
10,0 
2,5 
7,3 
4,0 
1,0 
6,8 
7,1 
0,0 
5,9 
2,10 
8,10 
8,0 
9,5 
7,4 
0,3 
10,2 
5,10 
7,2 
5,8 
1,9 
7,7 
8,3 
0,6 
9,7 
1,1 
9,6 
6,2 
2,2 
4,8 
2,3 
3,9 
0,7 
5,0 
0,5 
0,7 
9,9 
6,10 
6,6 
3,10 
0,7 
9,3 
9,1 
4,4 
9,0 
4,6 
8,7 
3,4 
10,10 
9,0 
0,10 
10,10 
9,2 
9,9 
1,4 
1,4 
1,6 
7,7 
7,4 
1,4 
1,8 
7,0 
3,1 
4,7 
1,4 
7,0 
8,2 
4,3 
6,2 
4,3 
7,9 
6,9 
8,7 
5,5 
4,2 
4,5 
2,7 
2,4 
1,1 
3,2 
3,6 
7,9 
5,8 
5,8 
8,1 
10,4 
5,6 
7,8 
10,4 
7,2 
8,2 
10,4 
