9,0 
5,4 
5,7 
9,4 
0,8 
0,3 
7,0 
3,6 
4,9 
0,10 
7,1 
5,10 
10,4 
3,8 
3,2 
10,9 
9,4 
6,7 
6,4 
2,4 
7,2 
6,9 
6,9 
1,8 
10,2 
2,2 
4,10 
8,9 
10,8 
6,4 
0,1 
8,7 
1,2 
6,3 
5,6 
2,0 
8,6 
3,3 
6,7 
4,10 
9,6 
3,9 
2,2 
0,5 
2,8 
3,1 
2,3 
7,9 
9,1 
5,0 
2,0 
4,1 
4,0 
3,3 
5,10 
7,4 
8,7 
8,2 
5,9 
4,0 
7,8 
7,8 
1,8 
10,7 
7,3 
6,6 
7,5 
1,4 
9,0 
1,5 
4,9 
10,7 
10,3 
4,9 
1,3 
0,6 
4,2 
8,7 
7,8 
6,4 
8,9 
8,2 
3,7 
0,3 
1,3 
2,6 
5,3 
2,5 
0,4 
0,4 
7,9 
3,5 
10,5 
7,10 
6,1 
1,7 
10,4 
5,1 
3,4 
0,1 
