7,0 
6,0 
7,9 
3,0 
8,9 
6,1 
8,3 
9,10 
1,3 
0,7 
2,3 
1,0 
6,10 
7,2 
3,9 
7,9 
9,8 
2,9 
7,3 
1,0 
0,2 
7,5 
5,5 
5,8 
2,0 
3,4 
8,2 
10,1 
5,7 
7,8 
2,2 
9,2 
8,1 
0,3 
5,1 
3,3 
9,1 
3,1 
6,5 
8,3 
0,4 
9,2 
3,0 
5,4 
6,2 
9,9 
3,4 
6,9 
6,4 
3,10 
8,2 
9,8 
9,6 
1,2 
5,0 
4,5 
4,4 
3,6 
5,5 
3,7 
7,8 
10,5 
5,1 
5,2 
1,8 
3,9 
8,6 
4,9 
8,9 
7,2 
0,0 
1,5 
10,2 
10,10 
3,10 
9,6 
1,5 
10,10 
6,3 
8,2 
10,3 
9,4 
4,3 
8,4 
9,5 
4,5 
6,0 
1,4 
2,3 
7,1 
7,10 
2,2 
6,3 
6,5 
8,10 
7,7 
7,7 
4,2 
7,4 
6,10 
