8,5 
7,9 
5,4 
0,7 
1,7 
0,3 
7,6 
0,5 
4,4 
5,6 
5,0 
4,4 
4,10 
9,6 
9,6 
7,5 
8,5 
5,8 
8,8 
4,6 
6,6 
2,7 
6,2 
5,3 
2,6 
5,1 
9,1 
4,6 
3,6 
0,6 
7,7 
1,10 
7,0 
5,10 
5,0 
7,3 
4,6 
2,6 
3,8 
8,9 
10,5 
4,8 
0,1 
4,6 
8,6 
3,10 
5,2 
0,6 
9,8 
3,6 
5,4 
9,8 
9,7 
0,3 
5,7 
9,8 
10,8 
5,7 
6,2 
6,5 
2,10 
6,0 
9,10 
4,0 
7,10 
3,1 
3,6 
9,8 
4,1 
7,8 
6,4 
9,9 
10,3 
10,3 
2,3 
0,4 
2,9 
3,3 
1,9 
4,2 
4,7 
8,1 
7,8 
6,8 
10,5 
6,1 
9,8 
10,5 
0,5 
3,5 
2,3 
7,1 
2,9 
4,3 
7,7 
4,8 
0,4 
7,6 
10,9 
8,6 
