8,6 
9,7 
5,10 
1,2 
3,4 
3,10 
1,6 
0,1 
2,8 
0,5 
9,5 
6,1 
0,6 
4,3 
0,3 
2,4 
8,1 
4,5 
10,6 
10,7 
6,5 
10,1 
8,2 
4,8 
2,3 
8,3 
6,0 
4,9 
6,8 
7,1 
2,7 
2,4 
1,6 
8,10 
5,8 
4,7 
0,4 
4,0 
3,1 
8,7 
9,9 
10,5 
10,7 
0,7 
2,5 
9,3 
3,4 
8,5 
1,4 
1,4 
5,0 
3,3 
5,8 
4,1 
7,3 
9,0 
6,4 
1,1 
4,7 
7,0 
6,8 
5,1 
8,4 
3,4 
10,6 
10,1 
2,7 
1,8 
4,3 
0,2 
5,10 
4,6 
6,9 
7,10 
4,8 
0,5 
0,0 
8,7 
0,2 
9,3 
5,7 
5,4 
5,8 
10,5 
6,6 
6,1 
2,6 
6,8 
9,9 
0,5 
2,1 
5,10 
0,3 
0,8 
0,6 
0,1 
6,9 
7,2 
8,8 
8,2 
