0,3 
4,2 
4,5 
6,7 
7,2 
3,6 
7,7 
6,6 
6,8 
0,2 
2,0 
2,4 
10,6 
2,4 
7,2 
3,0 
8,8 
4,3 
7,0 
8,10 
8,2 
1,6 
6,1 
7,3 
8,7 
5,6 
8,8 
7,6 
1,3 
0,5 
1,3 
2,10 
10,9 
6,2 
1,10 
5,1 
7,1 
4,5 
1,1 
5,4 
2,10 
0,2 
6,0 
4,1 
4,0 
6,9 
7,6 
0,10 
3,10 
9,0 
2,9 
7,0 
3,7 
5,4 
9,5 
2,2 
6,7 
4,1 
10,5 
6,4 
3,10 
10,0 
2,0 
7,10 
10,10 
10,10 
0,2 
10,1 
5,7 
0,7 
10,4 
7,2 
4,1 
8,6 
2,1 
9,1 
10,7 
2,6 
3,6 
0,4 
3,6 
10,3 
3,9 
3,7 
4,10 
2,7 
2,1 
1,9 
4,6 
1,3 
0,9 
10,1 
7,4 
0,1 
1,2 
0,8 
10,8 
3,5 
8,4 
2,2 
