1,2 
8,5 
0,5 
0,8 
1,4 
4,1 
7,6 
1,7 
4,5 
3,3 
4,0 
6,1 
3,3 
3,5 
3,8 
8,1 
2,3 
3,4 
4,3 
1,3 
2,0 
3,3 
10,2 
7,1 
5,9 
10,2 
9,9 
4,6 
9,6 
5,2 
10,1 
2,9 
2,9 
9,8 
10,3 
1,5 
4,2 
5,3 
3,5 
9,3 
6,4 
2,7 
0,6 
5,10 
1,3 
2,7 
4,8 
8,8 
2,10 
0,1 
4,10 
2,4 
6,5 
7,6 
10,8 
0,3 
4,10 
9,1 
9,2 
9,6 
4,9 
7,3 
6,9 
7,7 
7,2 
8,3 
10,8 
7,3 
1,4 
3,9 
2,3 
4,8 
2,5 
10,2 
1,7 
5,5 
9,3 
6,10 
6,5 
1,10 
7,8 
5,5 
1,8 
0,6 
8,1 
1,3 
1,5 
7,10 
8,2 
3,6 
9,2 
5,3 
4,9 
10,6 
8,8 
9,8 
7,5 
10,7 
1,6 
3,9 
