8,2 
2,5 
6,7 
2,8 
2,0 
6,5 
7,7 
4,7 
10,6 
9,9 
4,1 
7,7 
0,9 
9,8 
3,9 
6,4 
1,3 
5,7 
2,10 
4,5 
8,2 
5,3 
5,7 
0,4 
7,3 
10,1 
3,1 
9,5 
7,5 
9,2 
8,3 
9,3 
10,8 
5,3 
7,3 
6,6 
9,2 
4,7 
10,3 
8,2 
3,0 
10,10 
3,4 
7,0 
5,3 
9,9 
6,6 
8,7 
4,0 
9,3 
10,7 
0,3 
10,5 
9,7 
9,3 
1,7 
3,4 
2,4 
7,8 
8,0 
9,1 
3,6 
4,3 
6,3 
8,5 
10,3 
4,2 
2,6 
9,7 
9,0 
8,9 
0,4 
0,9 
3,4 
3,9 
9,10 
6,0 
0,5 
7,6 
7,7 
6,0 
0,6 
9,8 
9,2 
4,2 
5,10 
8,6 
3,8 
5,8 
9,9 
4,1 
6,9 
10,6 
3,5 
4,10 
4,10 
4,7 
4,4 
0,5 
0,1 
