3,8 
6,8 
4,7 
3,9 
7,8 
4,5 
9,7 
4,10 
7,2 
9,1 
7,7 
9,9 
1,6 
10,1 
6,3 
10,9 
3,4 
10,0 
1,6 
4,6 
4,0 
9,8 
5,3 
3,5 
2,10 
1,3 
1,9 
4,0 
5,8 
6,9 
9,5 
4,10 
4,6 
4,9 
1,0 
2,5 
4,4 
8,9 
8,10 
2,10 
9,10 
4,8 
8,7 
0,4 
0,6 
6,4 
5,9 
0,9 
1,4 
3,10 
2,6 
4,0 
9,3 
8,7 
8,8 
3,5 
2,7 
0,1 
7,9 
8,7 
5,10 
2,4 
9,1 
2,4 
1,4 
1,3 
9,4 
10,6 
0,8 
6,2 
9,6 
2,6 
1,3 
0,1 
4,4 
8,1 
2,9 
0,1 
7,10 
3,6 
2,2 
0,9 
0,8 
4,9 
10,2 
9,1 
3,4 
7,0 
2,6 
1,10 
2,8 
10,6 
6,9 
7,5 
2,10 
6,4 
8,4 
5,5 
2,1 
8,2 
