0,6 
9,5 
8,10 
8,8 
1,0 
1,4 
1,6 
10,0 
7,10 
10,4 
7,9 
4,8 
0,2 
0,10 
7,0 
10,5 
8,9 
3,8 
10,0 
8,1 
10,3 
8,7 
4,10 
6,4 
10,10 
5,3 
1,10 
8,9 
10,4 
2,10 
6,5 
7,4 
0,6 
9,4 
0,1 
2,8 
9,3 
0,2 
0,5 
2,8 
0,9 
3,9 
4,2 
10,6 
2,1 
10,7 
8,2 
5,10 
5,10 
4,9 
2,6 
1,7 
3,8 
3,3 
1,8 
6,0 
3,8 
0,1 
0,1 
4,9 
3,4 
0,6 
9,10 
5,3 
1,7 
0,0 
4,3 
1,6 
5,8 
2,3 
4,6 
2,5 
3,0 
0,8 
5,2 
3,10 
8,8 
3,10 
6,1 
5,7 
3,9 
8,8 
9,2 
5,0 
5,10 
2,4 
7,5 
2,6 
2,2 
6,10 
8,6 
2,0 
8,3 
5,1 
0,3 
6,5 
10,3 
6,0 
0,8 
1,1 
