5,8 
6,10 
2,7 
7,10 
7,3 
8,5 
2,2 
2,4 
10,2 
4,10 
1,4 
1,2 
0,0 
1,10 
3,8 
10,7 
9,10 
0,1 
2,1 
5,5 
10,8 
6,8 
8,0 
10,0 
6,3 
5,0 
4,10 
2,5 
5,5 
8,5 
4,5 
1,8 
0,10 
6,0 
1,1 
2,0 
7,2 
3,8 
10,0 
2,9 
4,6 
6,1 
1,2 
0,8 
4,1 
10,3 
2,9 
9,10 
3,4 
3,5 
8,8 
7,4 
7,5 
7,5 
2,5 
6,6 
5,0 
2,4 
10,3 
2,4 
7,1 
8,10 
3,7 
9,3 
6,5 
0,3 
6,6 
0,7 
10,7 
2,8 
2,10 
5,9 
10,9 
9,10 
5,3 
9,8 
5,10 
2,0 
9,0 
4,0 
5,7 
1,9 
5,10 
2,3 
5,1 
10,3 
0,3 
10,6 
10,5 
10,6 
10,0 
7,4 
3,9 
6,1 
10,10 
1,7 
5,0 
0,1 
0,9 
9,5 
