4,0 
3,3 
1,6 
1,0 
10,4 
9,9 
9,6 
6,5 
8,5 
4,5 
7,0 
6,2 
8,0 
8,2 
8,4 
5,8 
10,9 
2,2 
7,10 
0,4 
5,6 
3,9 
6,7 
1,2 
10,2 
7,0 
9,0 
9,10 
5,6 
4,10 
8,5 
2,3 
9,0 
10,2 
4,2 
2,0 
10,9 
0,2 
2,0 
2,2 
9,1 
4,2 
7,0 
6,1 
6,10 
0,8 
9,1 
10,2 
10,0 
6,5 
4,1 
1,0 
10,2 
10,5 
0,3 
1,7 
5,1 
3,7 
7,8 
6,2 
1,6 
8,5 
9,0 
4,1 
6,9 
2,10 
6,1 
2,8 
3,2 
1,5 
2,0 
0,0 
4,1 
7,8 
6,5 
9,4 
8,5 
2,1 
4,10 
2,7 
10,1 
10,9 
10,5 
1,2 
1,5 
9,8 
1,3 
2,4 
2,10 
10,1 
0,5 
0,9 
6,2 
3,3 
9,10 
6,2 
6,5 
9,7 
2,0 
0,4 
