4,8 
2,7 
3,5 
9,2 
8,8 
0,8 
1,0 
10,0 
9,3 
4,9 
0,1 
5,10 
4,6 
6,8 
1,5 
1,1 
8,2 
8,10 
5,9 
3,7 
5,10 
6,10 
3,7 
1,4 
8,7 
2,10 
4,9 
7,5 
4,5 
4,6 
3,3 
8,9 
8,8 
7,9 
2,5 
0,10 
1,10 
3,4 
0,6 
8,5 
9,8 
4,1 
5,9 
6,7 
5,2 
6,6 
2,1 
9,6 
6,3 
7,1 
8,2 
7,7 
4,0 
10,0 
6,8 
8,2 
2,0 
3,1 
0,1 
6,9 
10,4 
4,4 
2,0 
8,8 
8,5 
4,8 
3,0 
9,5 
8,3 
1,9 
10,0 
0,10 
8,1 
0,1 
0,6 
5,0 
10,7 
3,7 
3,1 
5,8 
10,0 
9,4 
9,2 
9,3 
2,5 
9,9 
5,9 
10,10 
1,4 
0,7 
6,10 
3,0 
6,0 
8,6 
1,0 
3,3 
10,2 
2,3 
6,3 
10,6 
