1,2 
8,1 
8,7 
0,6 
5,8 
9,10 
9,5 
1,4 
3,1 
5,10 
4,7 
1,1 
2,3 
2,6 
5,1 
3,9 
1,5 
3,0 
2,10 
5,9 
0,9 
7,10 
9,8 
1,9 
2,4 
2,9 
0,10 
4,1 
10,4 
5,10 
0,0 
0,1 
9,5 
10,7 
10,2 
4,0 
6,9 
2,0 
9,6 
0,7 
2,3 
4,10 
9,6 
8,8 
1,3 
2,0 
6,3 
4,0 
4,2 
8,3 
6,9 
8,10 
10,2 
6,10 
5,9 
2,6 
4,0 
0,5 
0,5 
4,9 
4,2 
4,2 
2,4 
7,2 
7,4 
1,4 
7,8 
7,0 
5,0 
2,0 
5,9 
5,9 
8,4 
3,1 
1,5 
3,2 
0,9 
3,2 
1,3 
10,5 
0,4 
4,10 
6,10 
6,3 
0,7 
3,8 
8,3 
0,2 
3,8 
5,5 
4,6 
8,7 
4,7 
5,5 
5,8 
10,4 
5,7 
4,1 
8,8 
5,0 
