1,6 
1,8 
5,4 
2,10 
4,4 
10,0 
9,9 
0,0 
0,8 
1,0 
0,8 
9,2 
6,5 
8,3 
5,1 
8,10 
2,5 
1,3 
2,1 
8,2 
1,9 
7,3 
0,2 
4,6 
0,3 
10,9 
1,4 
8,8 
5,4 
7,2 
8,8 
9,5 
2,2 
8,10 
6,4 
8,4 
7,8 
8,3 
6,1 
0,2 
1,7 
10,3 
6,4 
2,9 
7,9 
3,4 
2,0 
2,4 
4,4 
5,9 
6,3 
8,3 
4,1 
5,0 
7,9 
2,4 
7,1 
7,9 
1,7 
9,5 
10,1 
0,10 
2,8 
8,9 
9,10 
10,10 
7,4 
8,7 
10,3 
1,1 
2,5 
10,8 
6,9 
5,5 
0,6 
9,1 
10,9 
9,10 
4,1 
5,2 
8,0 
9,6 
8,7 
3,9 
1,1 
0,4 
1,2 
1,3 
8,4 
3,10 
1,1 
7,1 
2,2 
10,3 
1,4 
8,7 
10,5 
3,5 
4,6 
1,2 
