6,2 
2,3 
0,0 
1,7 
7,1 
0,2 
10,5 
7,7 
1,4 
8,3 
3,0 
4,8 
10,4 
4,3 
3,9 
6,3 
10,6 
1,7 
4,0 
6,10 
2,9 
7,0 
10,4 
8,10 
4,6 
1,10 
3,2 
0,0 
7,6 
10,2 
5,0 
3,9 
2,2 
1,3 
9,2 
9,6 
10,10 
6,6 
2,8 
0,2 
9,7 
10,10 
2,0 
2,8 
9,1 
2,2 
8,4 
8,9 
1,3 
1,1 
7,7 
7,7 
5,1 
2,8 
0,8 
9,9 
9,5 
6,8 
0,8 
8,6 
6,7 
5,0 
7,9 
10,9 
5,3 
1,6 
2,4 
8,5 
6,1 
8,7 
0,6 
3,5 
7,2 
10,10 
4,9 
8,9 
10,9 
6,7 
8,7 
5,10 
10,4 
7,7 
3,2 
10,6 
9,8 
6,5 
1,10 
9,0 
9,9 
9,1 
7,9 
1,3 
3,9 
6,3 
5,3 
5,8 
0,2 
8,6 
3,6 
7,5 
