2,10 
5,4 
3,1 
4,5 
1,1 
0,1 
4,7 
4,0 
2,0 
2,4 
8,4 
2,8 
4,5 
3,6 
3,0 
8,10 
3,8 
10,9 
2,4 
5,1 
10,7 
10,2 
7,4 
10,9 
0,2 
9,9 
6,5 
8,0 
8,2 
6,0 
0,0 
6,9 
8,1 
6,6 
6,1 
6,7 
7,8 
0,5 
1,2 
0,0 
5,8 
10,8 
4,9 
9,6 
4,8 
8,0 
8,9 
4,1 
0,1 
2,0 
7,6 
4,9 
9,7 
3,10 
4,10 
9,8 
5,5 
8,9 
4,10 
8,7 
9,1 
3,3 
7,6 
2,3 
0,5 
9,0 
2,1 
1,3 
1,1 
2,8 
4,0 
6,0 
0,4 
1,4 
5,4 
6,9 
2,10 
8,4 
0,3 
10,7 
8,7 
10,0 
9,6 
5,4 
9,0 
0,3 
9,4 
1,9 
4,2 
10,6 
1,5 
2,8 
2,3 
2,10 
10,4 
1,4 
5,3 
2,2 
3,8 
7,3 
